municipio,periodo,ocorrencias,ocorrencias_ameaça,ocorrencias_calúnia,ocorrencias_difamação,ocorrencias_estupro,ocorrencias_injúria,ocorrencias_lesão_corporal_grave_ou_gravíssima___dolosa,ocorrencias_lesão_corporal_leve___dolosa,ocorrencias_vias_de_fato,feminicidios,populacao_total,populacao_feminina,alfabetizacao_total,taxa_violencia_100k,taxa_feminicidio_100k,taxa_violencia_mes_anterior,taxa_violencia_3_meses_atras,taxa_violencia_6_meses_atras,houve_violencia_mes_anterior,houve_violencia_3_meses_atras,houve_violencia_6_meses_atras,media_3_meses,media_6_meses,variacao_mensal,variacao_3_meses,variacao_6_meses,feminicidios_mes_anterior,media_feminicidios_3_meses,ano,mes,mes_seno,mes_cosseno,escalada
BRUSQUE,2022-07-01,100.0,38.0,4.0,2.0,5.0,15.0,1.0,29.0,6.0,0.0,141385,72108,98.15,138.6808675875076,0.0,84.59532922837965,101.23703333888058,124.81278082875687,1,1,1,98.00114642850538,105.85972892513082,0.6393442622950818,0.36986301369862984,0.11111111111111094,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CACADOR,2022-07-01,99.0,52.0,0.0,1.0,0.0,10.0,0.0,33.0,3.0,0.0,73720,37193,96.42,266.1791197268303,0.0,180.14142446159224,244.6696959105208,250.0470518645982,1,1,1,220.47159411717257,235.70743598705852,0.4776119402985075,0.08791208791208782,0.06451612903225801,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CAIBI,2022-07-01,6.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6304,3147,94.71,190.65776930409913,0.0,317.7629488401652,317.7629488401652,413.0918334922148,1,1,1,233.02616248278778,296.57875225082086,-0.4,-0.4,-0.5384615384615384,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CALMON,2022-07-01,11.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,3443,1637,90.9,671.9609040928527,0.0,244.3494196701283,183.26206475259622,0.0,1,1,0,203.6245163917736,173.08083893300753,1.7499999999999996,2.6666666666666665,,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CAMBORIU,2022-07-01,98.0,54.0,1.0,2.0,0.0,7.0,1.0,30.0,3.0,0.0,103074,52212,97.85,187.69631502336628,0.0,157.05201869302076,132.15352792461502,235.57802803953115,1,1,1,150.66779029086544,174.6086467989479,0.19512195121951237,0.42028985507246386,-0.2032520325203252,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CAMPO ALEGRE,2022-07-01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12501,6265,96.76,47.88507581803671,0.0,191.54030327214684,111.73184357541899,143.65522745411013,1,1,1,143.65522745411013,178.2388933226922,-0.75,-0.5714285714285714,-0.6666666666666667,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CAMPO BELO DO SUL,2022-07-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7257,3505,89.63,28.530670470756064,0.0,57.06134094151213,57.06134094151213,114.12268188302426,1,1,1,57.06134094151213,80.83689966714219,-0.5,-0.5,-0.75,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CAMPO ERE,2022-07-01,9.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9623,4781,91.47,188.24513700062747,0.0,209.1612633340305,209.1612633340305,167.32901066722445,1,1,1,223.10534755629922,247.50749494526943,-0.09999999999999998,-0.09999999999999998,0.12499999999999978,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CAMPOS NOVOS,2022-07-01,30.0,14.0,0.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,36932,18559,95.95,161.64664044398944,0.0,129.31731235519155,204.7524112290533,145.4819763995905,1,1,1,193.9759685327873,179.60737827109938,0.25,-0.21052631578947378,0.11111111111111094,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CANELINHA,2022-07-01,15.0,6.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,12821,6320,94.3,237.34177215189874,0.0,221.51898734177217,142.40506329113924,142.40506329113924,1,1,1,147.6793248945148,166.13924050632912,0.0714285714285714,0.6666666666666667,0.6666666666666667,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CANOINHAS,2022-07-01,36.0,20.0,0.0,1.0,0.0,0.0,1.0,11.0,3.0,0.0,55016,27859,97.01,129.22215442047454,0.0,129.22215442047454,129.22215442047454,172.29620589396603,1,1,1,130.41865585029373,137.59766442920898,0.0,0.0,-0.2499999999999999,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CAPAO ALTO,2022-07-01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2625,1242,92.29,241.54589371980674,0.0,80.51529790660226,0.0,322.061191626409,1,0,1,134.19216317767044,187.8690284487386,1.9999999999999996,,-0.2500000000000001,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CAPINZAL,2022-07-01,15.0,9.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,23314,11661,96.28,128.63390789812195,0.0,68.60475087899837,94.33153245862276,188.66306491724552,1,1,1,108.62418889174744,145.78509561787155,0.875,0.36363636363636376,-0.3181818181818181,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CAPIVARI DE BAIXO,2022-07-01,27.0,13.0,0.0,1.0,1.0,4.0,0.0,5.0,3.0,0.0,23975,12430,97.46,217.21641190667742,0.0,120.67578439259854,144.81094127111825,193.0812550281577,1,1,1,115.31241619737193,163.58272995441135,0.8000000000000003,0.5000000000000002,0.125,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CATANDUVAS,2022-07-01,8.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10566,5318,96.16,150.43249341857842,0.0,206.8446784505453,188.040616773223,150.43249341857842,1,1,1,194.30863733233045,194.30863733233045,-0.2727272727272727,-0.19999999999999996,0.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CAXAMBU DO SUL,2022-07-01,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4614,2273,92.23,87.98944126704797,0.0,43.99472063352398,43.99472063352398,131.98416190057193,1,1,1,43.99472063352398,109.98680158380995,1.0,1.0,-0.33333333333333326,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CELSO RAMOS,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805,1379,93.03,0.0,0.0,0.0,145.03263234227703,145.03263234227703,0,1,1,48.34421078075902,60.43026347594877,,-1.0,-1.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CERRO NEGRO,2022-07-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3317,1559,88.27,64.14368184733803,0.0,0.0,0.0,0.0,0,0,0,21.38122728244601,42.76245456489202,,,,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CHAPADAO DO LAGEADO,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950,1421,94.85,0.0,0.0,0.0,211.118930330753,70.37297677691767,0,1,1,117.28829462819606,93.83063570255689,,-1.0,-1.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CHAPECO,2022-07-01,294.0,145.0,3.0,9.0,5.0,49.0,2.0,67.0,14.0,0.0,254785,128177,97.29,229.37032384905248,0.0,184.12039601488567,179.43936899755806,233.27117969682547,1,1,1,178.65919782800347,201.02410468856866,0.2457627118644068,0.27826086956521734,-0.01672240802675584,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
COCAL DO SUL,2022-07-01,7.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,17240,8791,98.13,79.62689113866455,0.0,91.0021613013309,216.1301330906609,238.8806734159936,1,1,1,147.87851211466273,170.62905243999543,-0.12499999999999989,-0.631578947368421,-0.6666666666666666,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CONCORDIA,2022-07-01,97.0,60.0,1.0,2.0,0.0,16.0,1.0,15.0,2.0,0.0,81646,41379,97.07,234.41842480485272,0.0,157.08451146716934,137.7510331327485,311.7523381425361,1,1,1,168.36237382891485,204.61264570595392,0.49230769230769234,0.7017543859649125,-0.24806201550387597,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CORDILHEIRA ALTA,2022-07-01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4781,2341,96.13,42.716787697565145,0.0,0.0,213.58393848782575,85.43357539513029,0,1,1,128.15036309269544,113.91143386017372,,-0.8,-0.5,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CORONEL FREITAS,2022-07-01,11.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,10388,5176,93.92,212.5193199381762,0.0,57.959814528593505,115.91962905718701,251.15919629057188,1,1,1,122.359608449253,173.87944358578054,2.666666666666667,0.8333333333333335,-0.15384615384615385,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CORONEL MARTINS,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065,1021,89.68,0.0,0.0,97.94319294809011,97.94319294809011,685.6023506366307,1,1,1,65.29546196539341,163.23865491348351,-1.0,-1.0,-1.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CORREIA PINTO,2022-07-01,13.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,15727,7889,93.96,164.78641145899354,0.0,215.48992267714542,114.0829002408417,164.78641145899354,1,1,1,143.65994845143027,154.22317995521192,-0.23529411764705888,0.4444444444444442,0.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CORUPA,2022-07-01,19.0,9.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,15267,7633,97.63,248.91916677584175,0.0,157.21210533211055,91.70706144373116,524.0403511070352,1,1,1,131.0100877767588,205.24913751692216,0.5833333333333335,1.7142857142857144,-0.5249999999999999,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CRICIUMA,2022-07-01,203.0,85.0,6.0,15.0,0.0,45.0,0.0,37.0,15.0,0.0,214493,109952,98.03,184.62601862630967,0.0,143.69906868451687,140.06111757857974,175.5311408614668,1,1,1,143.39590609235543,152.33920256111756,0.28481012658227867,0.31818181818181834,0.05181347150259086,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CUNHA PORA,2022-07-01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10953,5547,96.78,54.08328826392645,0.0,162.24986479177934,108.1665765278529,36.0555255092843,1,1,1,150.23135628868457,126.19433928249505,-0.6666666666666667,-0.5,0.5,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
CUNHATAI,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,957,96.84,0.0,0.0,0.0,104.49320794148382,0.0,0,1,0,34.83106931382794,17.41553465691397,,-1.0,,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
CURITIBANOS,2022-07-01,64.0,27.0,0.0,2.0,1.0,14.0,0.0,14.0,6.0,0.0,40045,20489,94.74,312.3627312216311,0.0,136.6586949094636,336.76606959832105,331.8854019229831,1,1,1,227.76449151577268,266.80983291847656,1.285714285714286,-0.07246376811594202,-0.05882352941176472,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
DESCANSO,2022-07-01,9.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,8530,4230,94.97,212.76595744680853,0.0,94.56264775413712,260.04728132387703,141.84397163120568,1,1,1,126.08353033884946,126.08353033884949,1.25,-0.18181818181818166,0.5,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
DIONISIO CERQUEIRA,2022-07-01,20.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,15008,7580,93.2,263.8522427440633,0.0,197.8891820580475,237.46701846965698,237.46701846965698,1,1,1,237.46701846965698,228.67194371152155,0.33333333333333304,0.11111111111111094,0.11111111111111094,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
DONA EMMA,2022-07-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4221,2043,96.79,48.94762604013706,0.0,48.94762604013706,0.0,48.94762604013706,1,0,1,16.315875346712353,40.789688366780894,0.0,,0.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
DOUTOR PEDRINHO,2022-07-01,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3637,1804,96.6,166.29711751662973,0.0,166.29711751662973,388.0266075388027,55.432372505543235,1,1,1,203.2520325203253,147.819660014782,0.0,-0.5714285714285714,2.0000000000000004,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
ENTRE RIOS,2022-07-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3402,1689,91.48,177.61989342806396,0.0,236.8265245707519,59.206631142687975,177.61989342806396,1,1,1,157.8843497138346,276.2976119992106,-0.2499999999999999,2.0000000000000004,0.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
ERMO,2022-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269,1121,94.67,89.20606601248885,0.0,89.20606601248885,89.20606601248885,267.6181980374665,1,1,1,89.20606601248885,133.80909901873326,0.0,0.0,-0.6666666666666666,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
ERVAL VELHO,2022-07-01,9.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4885,2470,94.94,364.3724696356275,0.0,202.42914979757086,80.97165991902834,202.42914979757086,1,1,1,107.96221322537109,161.94331983805668,0.7999999999999998,3.5,0.7999999999999998,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
FAXINAL DOS GUEDES,2022-07-01,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11192,5561,94.88,143.85901816220104,0.0,161.8413954324762,269.735659054127,143.85901816220104,1,1,1,185.8178984595097,170.83258406761374,-0.11111111111111127,-0.4666666666666668,0.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
FLOR DO SERTAO,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783,878,88.27,0.0,0.0,0.0,0.0,455.5808656036446,0,0,1,75.93014426727406,151.8602885345482,,,-1.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
FLORIANOPOLIS,2022-07-01,365.0,157.0,22.0,23.0,3.0,67.0,1.0,85.0,7.0,0.0,537211,280008,98.64,130.35341847375787,0.0,116.78237764635297,121.0679694865861,156.42410216850948,1,1,1,117.61568717084276,138.0912926297344,0.11620795107033621,0.07669616519174016,-0.16666666666666685,0.0,0.3333333333333333,2022,7,-0.4999999999999997,-0.8660254037844388,1
FORMOSA DO SUL,2022-07-01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2682,1329,93.4,150.48908954100827,0.0,150.48908954100827,225.7336343115124,75.24454477050413,1,1,1,125.40757461750688,125.4075746175069,0.0,-0.33333333333333326,1.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
FORQUILHINHA,2022-07-01,24.0,14.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,31431,15719,97.13,152.6814682867867,0.0,50.893822762262225,127.23455690565558,108.14937336980724,1,1,1,82.70246198867612,101.78764552452446,2.0000000000000004,0.19999999999999996,0.41176470588235303,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
FRAIBURGO,2022-07-01,31.0,13.0,0.0,1.0,1.0,2.0,0.0,11.0,3.0,0.0,33481,16921,95.71,183.20430234619704,0.0,130.01595650375273,159.5650375273329,224.57301577920927,1,1,1,126.07607903394205,168.42976183440695,0.40909090909090917,0.14814814814814836,-0.1842105263157895,0.0,0.3333333333333333,2022,7,-0.4999999999999997,-0.8660254037844388,1
FREI ROGERIO,2022-07-01,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2411,1144,94.1,262.23776223776224,0.0,0.0,87.41258741258741,174.82517482517483,0,1,1,58.27505827505828,101.98135198135198,,2.0,0.5,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
GALVAO,2022-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210,1620,88.36,61.72839506172839,0.0,246.91358024691357,185.1851851851852,61.72839506172839,1,1,1,164.60905349794237,205.761316872428,-0.75,-0.6666666666666667,0.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
GAROPABA,2022-07-01,33.0,14.0,0.0,3.0,0.0,9.0,0.0,5.0,2.0,0.0,29959,15354,95.99,214.92770613520906,0.0,97.69441187964048,136.77217663149668,143.28513742347272,1,1,1,115.0623073249099,117.23329425556858,1.2000000000000002,0.5714285714285714,0.5,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
GARUVA,2022-07-01,12.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18545,9095,95.49,131.94062671797693,0.0,120.94557449147884,142.935678944475,307.86146234194615,1,1,1,124.61059190031153,172.25581821513654,0.09090909090909105,-0.07692307692307687,-0.5714285714285714,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
GASPAR,2022-07-01,36.0,15.0,0.0,3.0,3.0,10.0,0.0,4.0,1.0,0.0,72570,36696,97.99,98.10333551340746,0.0,114.4538914323087,136.25463265751037,163.50555918901242,1,1,1,113.54552721459197,121.7208051740426,-0.1428571428571428,-0.28,-0.3999999999999999,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
GOVERNADOR CELSO RAMOS,2022-07-01,6.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,16915,8398,95.2,71.44558228149559,0.0,321.50512026673016,47.630388187663726,166.70635865682306,1,1,1,174.64475668810033,156.78336111772646,-0.7777777777777778,0.5,-0.5714285714285714,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
GRAO PARA,2022-07-01,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6277,3113,96.94,160.61676839062,0.0,96.37006103437199,224.86347574686795,224.86347574686795,1,1,1,171.32455294999463,165.9706606703073,0.666666666666667,-0.2857142857142856,-0.2857142857142856,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
GRAVATAL,2022-07-01,7.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12435,6255,97.13,111.91047162270183,0.0,95.92326139088729,95.92326139088729,367.70583533173465,1,1,1,149.21396216360245,194.51105782041031,0.16666666666666652,0.16666666666666652,-0.6956521739130435,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
GUABIRUBA,2022-07-01,14.0,5.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,24543,12228,97.82,114.4913313706248,0.0,73.60157016683023,98.13542688910697,114.4913313706248,1,1,1,92.68345872860101,103.5873950496129,0.5555555555555556,0.16666666666666674,0.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
GUARACIABA,2022-07-01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10796,5359,95.72,55.98059339428998,0.0,74.64079119238664,74.64079119238664,149.2815823847733,1,1,1,74.64079119238664,124.40131865397774,-0.25,-0.25,-0.625,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
GUARAMIRIM,2022-07-01,39.0,17.0,0.0,0.0,1.0,5.0,2.0,9.0,5.0,0.0,46711,23306,97.8,167.3388826911525,0.0,111.55925512743501,193.08332618209903,102.97777396378615,1,1,1,153.03641408507107,173.05987013358506,0.4999999999999998,-0.1333333333333333,0.625,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
GUARUJA DO SUL,2022-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4829,2469,94.72,40.50222762251924,0.0,283.51559335763466,40.50222762251924,162.00891049007697,1,1,1,148.5081679492372,141.7577966788173,-0.8571428571428571,0.0,-0.75,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
GUATAMBU,2022-07-01,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8425,4084,94.65,97.94319294809011,0.0,293.8295788442703,220.37218413320275,73.45739471106758,1,1,1,220.37218413320275,159.15768854064643,-0.6666666666666666,-0.5555555555555556,0.3333333333333335,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
HERVAL D OESTE,2022-07-01,19.0,13.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,21724,11010,96.82,172.57039055404178,0.0,290.644868301544,172.57039055404178,190.7356948228883,1,1,1,178.6254919769906,214.9561005146836,-0.40625,0.0,-0.09523809523809523,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
IBIAM,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,968,96.61,0.0,0.0,103.30578512396694,0.0,0.0,1,0,0,34.435261707988964,86.08815426997245,-1.0,,,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
IBICARE,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269,1615,95.0,0.0,0.0,185.75851393188853,61.91950464396285,0.0,1,1,0,103.19917440660474,227.03818369453043,-1.0,-1.0,,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
IBIRAMA,2022-07-01,6.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19862,9931,97.64,60.41687644748766,0.0,90.62531467123151,40.27791763165844,161.11167052663376,1,1,1,73.84284899137383,107.40778035108917,-0.3333333333333335,0.5,-0.625,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
ICARA,2022-07-01,41.0,18.0,1.0,5.0,0.0,5.0,0.0,11.0,1.0,0.0,59035,29783,97.39,137.66242487324985,0.0,120.87432427895106,83.94050297149381,127.58956451667058,1,1,1,120.87432427895111,133.18559804810351,0.13888888888888906,0.6399999999999999,0.07894736842105265,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
ILHOTA,2022-07-01,7.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17046,8398,96.16,83.35317932841153,0.0,95.26077637532745,59.537985234579665,71.44558228149559,1,1,1,91.29157735968882,87.32237834405016,-0.12499999999999989,0.3999999999999999,0.16666666666666674,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
IMARUI,2022-07-01,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11881,5932,93.15,67.43088334457181,0.0,84.28860418071477,151.71948752528658,101.14632501685773,1,1,1,89.90784445942909,101.14632501685772,-0.20000000000000007,-0.5555555555555556,-0.3333333333333335,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
IMBITUBA,2022-07-01,40.0,25.0,0.0,1.0,1.0,3.0,0.0,10.0,0.0,0.0,52579,26793,96.77,149.29272571193968,0.0,97.0402717127608,179.15127085432763,209.00981599671556,1,1,1,126.89881685514875,153.64709687853792,0.5384615384615383,-0.16666666666666674,-0.2857142857142857,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
IMBUIA,2022-07-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5982,2975,96.17,100.84033613445378,0.0,67.22689075630252,235.2941176470588,336.1344537815126,1,1,1,179.2717086834734,201.68067226890756,0.5,-0.5714285714285714,-0.7,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
INDAIAL,2022-07-01,74.0,32.0,0.0,4.0,0.0,21.0,1.0,11.0,5.0,0.0,71549,36036,98.03,205.35020535020536,0.0,77.7000777000777,122.1001221001221,141.52514152514152,1,1,1,112.85011285011285,143.83764383764384,1.6428571428571428,0.6818181818181819,0.4509803921568629,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
IOMERE,2022-07-01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2877,1416,98.07,70.62146892655367,0.0,70.62146892655367,211.864406779661,141.24293785310735,1,1,1,117.70244821092281,105.93220338983052,0.0,-0.6666666666666666,-0.5,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
IPIRA,2022-07-01,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4578,2324,97.06,258.1755593803787,0.0,215.14629948364887,43.029259896729776,172.1170395869191,1,1,1,129.08777969018934,136.25932300631095,0.20000000000000018,5.0,0.5,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
IPORA DO OESTE,2022-07-01,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9335,4630,97.22,86.39308855291577,0.0,86.39308855291577,21.598272138228943,129.58963282937364,1,1,1,57.5953923686105,68.39452843772499,0.0,3.0,-0.33333333333333326,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
IPUACU,2022-07-01,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7730,3786,92.17,211.30480718436345,0.0,184.89170628631803,290.54410987849974,79.2393026941363,1,1,1,237.7179080824089,171.6851558372953,0.1428571428571428,-0.2727272727272727,1.6666666666666665,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
IPUMIRIM,2022-07-01,9.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,7816,3817,95.65,235.78726748755568,0.0,104.7943411055803,261.98585276395073,392.9787791459261,1,1,1,183.39009693476552,213.95511309055976,1.25,-0.09999999999999987,-0.4,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
IRACEMINHA,2022-07-01,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3986,1947,95.68,154.08320493066256,0.0,0.0,205.4442732408834,359.52747817154597,0,1,1,119.84249272384868,154.08320493066256,,-0.25,-0.5714285714285714,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
IRANI,2022-07-01,15.0,10.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,10195,4995,94.88,300.3003003003003,0.0,140.14014014014012,140.14014014014012,280.28028028028024,1,1,1,180.18018018018017,220.2202202202202,1.1428571428571432,1.1428571428571432,0.07142857142857162,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,0
IRATI,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069,1024,92.23,0.0,0.0,0.0,195.3125,97.65625,0,1,1,97.65625,81.38020833333333,,-1.0,-1.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
IRINEOPOLIS,2022-07-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10285,5041,94.46,39.67466772465781,0.0,0.0,99.18666931164452,19.837333862328904,0,1,1,66.124446207763,59.51200158698672,,-0.6,1.0,0.0,0.0,2022,7,-0.4999999999999997,-0.8660254037844388,1
